irradiance,ambient_temperature,module_temperature,humidity,wind_speed,hour,day_of_year,power_output,weather_condition
17.34,21.94,19.72,67.83,3.43,21,237,0.0,night_or_low_power
0.0,25.15,22.81,62.24,2.92,22,237,0.0,night_or_low_power
4.6,23.69,19.47,61.84,5.45,23,237,0.0,night_or_low_power
30.65,22.95,22.71,50.21,1.46,0,238,0.919,night_or_low_power
0.0,24.51,22.67,61.14,2.3,1,238,0.0,night_or_low_power
0.0,22.31,21.76,69.82,0.69,2,238,0.0,night_or_low_power
0.0,17.73,17.36,53.37,0.46,3,238,0.0,night_or_low_power
0.0,22.06,17.26,50.31,6.0,4,238,0.0,night_or_low_power
28.91,17.9,16.64,64.44,2.65,5,238,3.965,night_or_low_power
0.0,22.53,22.19,65.99,0.43,6,238,0.0,night_or_low_power
158.02,23.07,25.51,66.14,2.88,7,238,14.812,moderate
350.98,26.49,35.85,67.77,1.45,8,238,34.839,moderate
600.19,24.86,40.45,60.1,3.02,9,238,53.87,sunny
555.15,26.12,39.94,44.99,3.54,10,238,48.911,moderate
536.62,29.75,43.86,60.74,2.49,11,238,47.127,moderate
614.65,31.89,49.04,65.16,1.61,12,238,51.743,moderate
667.58,30.04,48.43,51.51,2.05,13,238,59.657,moderate
664.68,34.86,52.31,53.22,3.1,14,238,57.96,sunny
430.18,29.35,39.52,39.38,3.42,15,238,38.65,moderate
369.28,30.9,41.13,53.86,1.06,16,238,34.488,sunny
186.36,29.43,34.56,69.54,0.57,17,238,18.193,sunny
6.61,27.02,26.63,54.28,0.74,18,238,0.0,night_or_low_power
30.38,29.13,28.69,48.44,1.68,19,238,3.254,night_or_low_power
24.91,23.43,21.5,75.14,3.34,20,238,2.08,night_or_low_power
2.68,19.76,18.44,66.03,1.76,21,238,0.0,night_or_low_power
0.0,22.46,21.93,63.7,0.66,22,238,0.0,night_or_low_power
3.08,21.16,19.3,61.72,2.44,23,238,0.0,night_or_low_power
0.0,23.07,21.54,54.22,1.91,0,239,0.0,night_or_low_power
8.85,17.95,15.42,59.82,3.49,1,239,0.0,night_or_low_power
25.51,21.32,21.38,73.7,0.89,2,239,3.743,night_or_low_power
11.71,21.25,19.53,54.94,2.6,3,239,0.0,night_or_low_power
4.62,21.59,19.82,71.21,2.39,4,239,0.0,night_or_low_power
0.0,23.83,21.45,62.07,2.97,5,239,0.0,night_or_low_power
8.12,22.73,19.89,62.61,3.85,6,239,0.0,night_or_low_power
152.25,24.09,28.42,45.8,0.29,7,239,13.601,moderate
341.49,26.18,35.46,61.62,1.19,8,239,30.474,moderate
552.57,26.37,41.51,57.62,1.8,9,239,47.225,sunny
675.01,25.07,44.37,45.81,1.18,10,239,62.252,sunny
533.26,27.99,42.19,57.74,2.24,11,239,48.375,moderate
708.9,29.09,48.9,53.51,1.82,12,239,60.377,sunny
648.74,28.98,47.91,59.08,0.67,13,239,57.677,moderate
693.58,29.64,48.01,49.83,3.05,14,239,58.993,sunny
498.02,30.46,44.73,48.17,0.84,15,239,45.131,sunny
367.17,29.06,38.26,57.68,2.27,16,239,34.162,sunny
163.28,30.52,34.82,53.1,0.75,17,239,14.125,moderate
48.96,29.51,29.17,54.02,2.26,18,239,2.231,night_or_low_power
0.0,21.81,20.37,50.42,1.8,19,239,0.0,night_or_low_power
0.0,22.41,20.81,59.46,2.0,20,239,0.0,night_or_low_power
0.0,19.17,17.28,66.5,2.37,21,239,0.0,night_or_low_power
60.33,22.23,21.16,62.19,3.59,22,239,4.827,night_or_low_power
0.0,21.07,19.96,57.57,1.39,23,239,0.0,night_or_low_power
0.0,21.31,20.81,47.28,0.62,0,240,0.0,night_or_low_power
0.0,22.19,20.85,53.2,1.68,1,240,0.0,night_or_low_power
0.0,20.25,17.32,54.93,3.67,2,240,0.0,night_or_low_power
0.0,19.3,19.19,68.03,0.15,3,240,0.0,night_or_low_power
14.21,21.0,20.93,66.97,0.61,4,240,0.0,night_or_low_power
17.72,20.82,19.95,63.12,1.75,5,240,0.0,night_or_low_power
0.0,19.88,16.75,58.28,3.91,6,240,0.0,night_or_low_power
222.27,25.96,31.62,68.75,1.25,7,240,20.118,sunny
312.33,26.19,34.2,63.25,1.69,8,240,28.507,moderate
360.54,29.53,39.44,40.11,1.14,9,240,33.024,moderate
551.88,25.36,40.79,71.24,1.42,10,240,48.831,moderate
737.05,25.64,45.23,57.16,3.16,11,240,66.625,sunny
586.83,27.8,42.6,65.02,3.5,12,240,53.022,moderate
617.96,30.97,46.86,59.83,3.3,13,240,53.499,moderate
700.88,32.06,50.71,45.25,2.96,14,240,60.994,sunny
536.67,30.74,46.21,52.43,0.78,15,240,43.93,sunny
306.19,29.96,34.73,41.11,5.52,16,240,28.952,moderate
202.54,30.58,32.51,50.05,5.19,17,240,19.488,sunny
0.0,26.92,25.48,59.02,1.8,18,240,0.0,night_or_low_power
27.54,28.75,26.52,57.61,3.81,19,240,0.0,night_or_low_power
47.11,29.31,30.53,51.45,0.24,20,240,3.957,night_or_low_power
15.96,21.92,19.14,58.11,4.07,21,240,0.0,night_or_low_power
0.0,22.33,20.56,60.83,2.22,22,240,0.0,night_or_low_power
6.48,19.02,18.53,66.81,0.86,23,240,0.0,night_or_low_power
14.51,19.14,16.22,56.38,4.2,0,241,0.0,night_or_low_power
0.0,21.35,21.1,59.19,0.31,1,241,0.0,night_or_low_power
21.64,17.03,15.03,52.31,3.31,2,241,3.07,night_or_low_power
6.6,19.01,15.88,51.7,4.16,3,241,0.0,night_or_low_power
29.12,23.18,20.34,68.61,4.64,4,241,3.431,night_or_low_power
0.0,22.31,22.12,72.19,0.23,5,241,0.0,night_or_low_power
0.0,24.43,24.04,60.65,0.49,6,241,0.0,night_or_low_power
145.84,21.52,25.46,57.71,0.55,7,241,13.111,moderate
295.16,25.53,31.91,54.74,3.09,8,241,28.25,moderate
509.6,30.47,41.46,66.06,5.37,9,241,44.184,sunny
700.13,27.96,47.92,75.61,1.31,11,241,61.835,sunny
681.3,30.89,47.33,56.75,5.0,12,241,60.361,moderate
596.63,31.83,45.17,75.36,5.7,14,241,55.964,moderate
389.22,24.88,36.05,40.75,0.63,16,241,35.313,sunny
158.95,29.56,33.99,49.53,0.42,17,241,14.684,moderate
10.19,25.94,25.75,57.07,0.62,18,241,0.0,night_or_low_power
4.28,25.56,25.46,68.11,0.28,19,241,0.0,night_or_low_power
37.29,27.15,25.25,55.02,3.78,20,241,5.446,night_or_low_power
14.38,25.35,23.72,52.15,2.58,21,241,0.0,night_or_low_power
0.0,22.9,21.37,57.19,1.92,23,241,0.0,night_or_low_power
10.8,20.53,19.17,72.28,2.1,0,242,0.0,night_or_low_power
0.0,21.46,18.05,68.78,4.26,1,242,0.0,night_or_low_power
4.73,20.42,19.43,55.98,1.41,2,242,0.0,night_or_low_power
0.0,17.62,16.92,59.32,0.88,3,242,0.0,night_or_low_power
0.0,19.7,17.72,46.26,2.48,4,242,0.0,night_or_low_power
0.0,17.1,15.65,67.36,1.81,5,242,0.0,night_or_low_power
0.0,23.33,21.4,59.09,2.41,6,242,0.0,night_or_low_power
185.2,24.96,25.92,61.87,5.74,7,242,16.833,sunny
423.82,24.05,35.91,64.23,1.07,8,242,39.038,sunny
450.03,26.52,39.14,70.52,1.11,9,242,39.507,moderate
631.67,26.01,42.14,55.18,3.52,10,242,55.733,sunny
688.35,31.5,51.25,56.26,1.13,11,242,59.462,sunny
691.12,29.66,49.01,55.26,1.73,13,242,59.028,sunny
557.51,27.86,42.53,56.74,2.57,14,242,48.05,moderate
505.97,30.76,42.5,77.28,4.29,15,242,46.47,sunny
339.4,31.86,40.3,55.3,2.18,16,242,29.425,moderate
189.86,24.84,29.09,72.7,1.8,17,242,18.238,sunny
54.98,29.26,27.77,52.36,3.93,18,242,6.954,night_or_low_power
0.0,30.01,29.19,52.86,1.02,19,242,0.0,night_or_low_power
3.46,25.71,23.81,42.38,2.5,20,242,0.0,night_or_low_power
11.26,22.81,22.48,64.63,0.84,21,242,0.0,night_or_low_power
0.0,22.88,19.92,65.44,3.69,22,242,0.0,night_or_low_power
0.0,20.83,19.47,61.34,1.7,23,242,0.0,night_or_low_power
9.98,25.11,23.38,62.37,2.54,0,243,0.0,night_or_low_power
0.0,22.35,18.72,66.94,4.53,1,243,0.0,night_or_low_power
0.0,22.31,21.57,48.1,0.93,2,243,0.0,night_or_low_power
20.39,24.99,23.31,59.31,2.87,3,243,2.238,night_or_low_power
12.45,23.87,21.26,72.53,3.73,4,243,0.0,night_or_low_power
31.24,21.73,19.95,57.96,3.4,5,243,1.762,night_or_low_power
11.58,23.06,22.06,48.62,1.68,6,243,0.0,night_or_low_power
159.05,28.94,33.27,65.63,0.54,7,243,11.946,moderate
346.03,24.03,30.69,60.37,4.65,8,243,32.45,moderate
452.97,26.46,39.62,57.87,0.54,9,243,41.555,moderate
471.17,25.98,39.76,55.05,0.45,10,243,42.252,moderate
585.7,25.41,41.4,65.93,1.97,11,243,55.842,moderate
611.22,28.08,45.48,52.96,1.17,12,243,51.838,moderate
670.51,28.62,46.59,68.69,2.69,13,243,58.021,sunny
411.13,29.26,38.76,57.51,3.54,14,243,37.969,moderate
343.32,31.56,40.53,63.9,1.67,15,243,31.663,cloudy
207.72,31.07,36.51,46.57,0.98,17,243,19.523,sunny
0.0,28.31,28.02,61.08,0.37,18,243,0.0,night_or_low_power
12.64,27.16,25.99,55.63,1.94,19,243,0.0,night_or_low_power
0.0,24.93,23.27,64.03,2.08,20,243,0.0,night_or_low_power
10.39,28.11,26.0,56.87,3.02,21,243,0.0,night_or_low_power
44.82,22.16,22.34,44.96,1.46,22,243,1.814,night_or_low_power
0.0,23.81,23.39,65.61,0.52,23,243,0.0,night_or_low_power
1.44,18.87,17.19,43.65,2.15,0,244,0.0,night_or_low_power
0.0,20.25,18.09,62.02,2.69,1,244,0.0,night_or_low_power
0.0,24.58,22.76,74.1,2.28,2,244,0.0,night_or_low_power
0.0,22.1,19.9,71.26,2.75,3,244,0.0,night_or_low_power
49.79,18.43,17.95,64.92,2.48,4,244,4.249,night_or_low_power
9.64,19.96,18.43,56.93,2.28,5,244,0.0,night_or_low_power
0.0,26.27,25.22,57.68,1.31,6,244,0.0,night_or_low_power
177.51,24.44,28.78,67.41,1.24,7,244,16.576,moderate
328.74,25.01,30.11,52.43,5.96,8,244,30.936,moderate
411.03,25.3,36.91,61.96,0.9,9,244,39.281,moderate
548.36,27.43,39.04,50.85,6.04,10,244,50.246,moderate
563.86,31.93,47.95,53.38,1.12,11,244,48.916,moderate
743.07,28.49,46.74,53.4,5.06,12,244,65.193,sunny
661.11,29.19,46.1,60.18,3.66,13,244,61.371,moderate
662.87,31.76,49.17,60.1,3.1,14,244,57.315,sunny
505.6,28.31,43.43,74.49,0.06,15,244,44.721,sunny
381.63,28.02,38.45,56.17,1.28,16,244,34.784,sunny
189.75,29.11,32.87,59.48,2.41,17,244,17.825,sunny
0.0,28.13,25.03,66.74,3.87,18,244,0.0,night_or_low_power
53.78,25.24,25.31,58.44,1.92,19,244,7.579,night_or_low_power
8.82,26.51,26.28,58.85,0.62,20,244,0.0,night_or_low_power
0.0,24.71,23.08,63.76,2.03,21,244,0.0,night_or_low_power
0.0,19.12,16.91,55.99,2.75,22,244,0.0,night_or_low_power
0.0,23.59,22.22,60.99,1.71,23,244,0.0,night_or_low_power
10.05,20.14,15.89,54.45,5.69,0,245,0.0,night_or_low_power
2.38,22.39,20.75,57.37,2.15,1,245,0.0,night_or_low_power
45.69,24.77,22.9,76.03,4.05,2,245,3.296,night_or_low_power
0.0,20.65,19.62,59.55,1.28,3,245,0.0,night_or_low_power
16.98,19.99,17.8,62.78,3.37,4,245,0.0,night_or_low_power
54.58,21.43,20.32,63.88,3.44,6,245,4.621,night_or_low_power
111.87,28.1,30.11,73.16,1.69,7,245,10.211,cloudy
389.95,24.68,35.87,52.1,0.65,8,245,35.087,sunny
437.54,25.65,37.6,67.13,1.47,9,245,41.791,moderate
414.54,32.84,44.52,50.26,0.95,10,245,36.613,cloudy
630.22,29.87,47.52,43.31,1.57,11,245,54.398,moderate
688.48,33.19,53.31,51.57,0.66,12,245,57.637,sunny
737.53,30.39,52.08,50.86,0.54,13,245,61.856,sunny
662.29,30.42,49.57,57.24,0.9,14,245,58.691,sunny
548.25,24.59,40.79,56.51,0.31,15,245,49.468,sunny
332.2,31.96,38.38,47.63,4.43,16,245,34.778,moderate
178.65,29.92,33.67,60.8,2.01,17,245,15.847,moderate
6.31,27.89,26.33,66.84,2.19,18,245,0.0,night_or_low_power
16.24,28.09,27.29,62.56,1.61,19,245,0.0,night_or_low_power
0.0,25.69,25.07,59.87,0.77,20,245,0.0,night_or_low_power
19.14,22.43,20.79,59.29,2.76,21,245,0.0,night_or_low_power
0.0,23.84,21.83,63.96,2.51,22,245,0.0,night_or_low_power
0.0,21.69,21.04,55.83,0.82,23,245,0.0,night_or_low_power
0.0,22.81,20.01,66.47,3.5,0,246,0.0,night_or_low_power
0.0,20.27,19.73,50.63,0.68,1,246,0.0,night_or_low_power
23.19,19.72,18.71,47.17,2.14,2,246,1.049,night_or_low_power
0.0,19.74,16.63,66.03,3.89,3,246,0.0,night_or_low_power
27.34,19.56,16.39,52.61,4.99,4,246,2.956,night_or_low_power
0.0,21.08,19.71,54.47,1.71,5,246,0.0,night_or_low_power
0.0,24.02,23.21,50.89,1.02,6,246,0.0,night_or_low_power
148.14,22.86,26.94,64.48,0.46,7,246,12.014,moderate
300.54,23.31,31.12,53.13,1.5,8,246,28.62,moderate
544.74,28.53,43.71,68.28,1.45,9,246,48.226,sunny
659.11,27.88,44.41,63.6,4.05,10,246,60.517,sunny
594.67,30.73,46.84,58.29,2.16,11,246,52.12,moderate
755.27,29.55,51.69,69.5,0.65,12,246,65.027,sunny
590.82,29.34,44.3,49.32,3.46,13,246,52.851,moderate
601.93,27.17,42.08,58.81,3.93,14,246,54.83,moderate
356.05,28.24,36.1,53.07,3.53,16,246,33.303,moderate
159.9,29.75,33.0,46.07,1.94,17,246,12.394,moderate
0.0,27.94,25.31,64.71,3.29,18,246,0.0,night_or_low_power
50.72,24.9,25.4,68.88,1.28,19,246,5.849,night_or_low_power
16.03,20.1,16.49,58.79,5.1,20,246,0.0,night_or_low_power
0.0,25.29,24.72,76.9,0.7,21,246,0.0,night_or_low_power
38.32,19.44,16.41,56.93,5.22,0,247,2.739,night_or_low_power
0.0,22.92,22.1,62.74,1.03,1,247,0.0,night_or_low_power
0.0,21.83,20.6,67.75,1.54,2,247,0.0,night_or_low_power
6.97,21.99,21.13,66.45,1.34,3,247,0.0,night_or_low_power
9.31,20.15,19.57,58.22,1.08,4,247,0.0,night_or_low_power
12.07,21.9,21.23,69.13,1.29,5,247,0.0,night_or_low_power
46.08,26.86,25.92,53.76,2.91,6,247,4.504,night_or_low_power
167.42,27.76,31.51,80.78,1.6,7,247,15.928,moderate
356.15,25.6,35.64,67.07,0.81,8,247,34.085,moderate
420.48,27.38,39.68,41.56,0.4,9,247,39.405,moderate
615.74,23.81,39.32,55.39,3.7,10,247,54.483,sunny
502.65,31.64,44.89,49.71,2.29,11,247,42.771,moderate
478.9,31.52,44.26,72.77,2.04,12,247,41.146,moderate
561.43,31.22,47.95,48.49,0.15,13,247,48.049,moderate
362.83,30.66,39.88,64.34,2.08,15,247,34.511,moderate
189.15,29.96,35.56,53.73,0.1,17,247,17.906,sunny
0.0,33.46,31.85,61.45,2.02,18,247,0.0,night_or_low_power
6.45,28.62,26.86,54.1,2.44,19,247,0.0,night_or_low_power
0.0,23.86,23.12,70.74,0.93,20,247,0.0,night_or_low_power
4.82,23.58,20.25,62.63,4.35,21,247,0.0,night_or_low_power
1.31,21.78,21.31,53.0,0.64,22,247,0.0,night_or_low_power
4.09,23.88,22.02,61.1,2.47,23,247,0.0,night_or_low_power
0.0,23.72,22.62,73.39,1.38,0,248,0.0,night_or_low_power
5.69,24.34,22.13,61.12,2.98,1,248,0.0,night_or_low_power
0.0,20.08,18.51,65.29,1.96,2,248,0.0,night_or_low_power
32.48,21.85,19.57,64.0,4.07,3,248,0.937,night_or_low_power
15.95,23.97,23.8,53.55,0.81,4,248,0.0,night_or_low_power
0.0,25.31,24.21,45.44,1.37,5,248,0.0,night_or_low_power
0.0,20.78,18.36,63.86,3.02,6,248,0.0,night_or_low_power
158.86,25.69,28.7,70.19,2.19,7,248,14.681,moderate
390.9,23.35,32.64,64.38,3.06,8,248,36.657,sunny
458.82,25.83,36.85,47.74,3.44,9,248,43.083,moderate
624.11,25.63,41.69,61.99,3.33,10,248,56.19,sunny
650.67,28.03,45.61,65.06,2.43,11,248,56.648,moderate
692.27,27.17,45.22,67.45,3.4,12,248,59.754,sunny
660.08,28.21,46.56,62.4,1.82,13,248,57.852,moderate
636.49,28.93,45.72,59.19,2.88,14,248,57.532,sunny
385.1,31.18,42.14,51.02,0.73,15,248,32.079,moderate
363.73,30.14,39.25,55.12,2.25,16,248,32.367,sunny
203.52,25.99,30.21,66.45,2.35,17,248,16.329,sunny
15.84,33.72,29.79,48.22,5.52,18,248,0.0,night_or_low_power
6.4,26.06,24.92,51.37,1.66,19,248,0.0,night_or_low_power
0.59,23.08,22.65,65.5,0.56,20,248,0.0,night_or_low_power
0.0,25.61,25.17,61.65,0.55,21,248,0.0,night_or_low_power
22.41,23.23,19.5,71.41,5.5,22,248,1.242,night_or_low_power
0.0,20.58,16.75,68.17,4.79,23,248,0.0,night_or_low_power
0.0,22.23,20.17,55.73,2.57,0,249,0.0,night_or_low_power
10.27,19.6,19.58,73.71,0.42,1,249,0.0,night_or_low_power
0.0,20.19,18.1,63.51,2.61,2,249,0.0,night_or_low_power
32.02,23.88,22.62,65.06,2.77,3,249,1.281,night_or_low_power
11.68,21.7,20.42,57.59,2.03,4,249,0.0,night_or_low_power
0.0,23.47,21.39,63.72,2.6,5,249,0.0,night_or_low_power
0.0,22.23,21.05,56.02,1.49,6,249,0.0,night_or_low_power
170.14,24.79,29.56,42.05,0.42,7,249,13.147,moderate
433.15,24.24,34.3,73.84,3.67,8,249,39.691,sunny
470.65,25.44,37.55,51.84,2.51,9,249,43.494,moderate
625.41,27.45,42.38,53.39,4.8,10,249,57.9,sunny
613.73,27.93,43.72,52.67,3.28,11,249,53.454,moderate
678.5,32.18,51.73,70.31,1.01,12,249,58.86,moderate
661.63,31.77,51.36,59.84,0.32,13,249,56.121,moderate
569.92,26.19,41.12,63.55,2.71,14,249,49.549,moderate
491.51,34.06,47.17,62.68,2.04,15,249,43.002,moderate
307.48,31.39,38.89,62.2,2.15,16,249,27.547,moderate
176.85,31.6,34.88,57.82,2.54,17,249,17.092,moderate
39.81,27.94,28.91,59.21,0.28,18,249,6.684,night_or_low_power
10.94,24.08,22.97,71.43,1.8,19,249,0.0,night_or_low_power
16.9,23.13,22.83,50.17,1.01,20,249,0.0,night_or_low_power
0.0,27.9,26.08,50.65,2.27,21,249,0.0,night_or_low_power
0.0,20.02,19.17,66.46,1.06,22,249,0.0,night_or_low_power
0.0,19.35,18.16,64.21,1.49,23,249,0.0,night_or_low_power
0.0,20.62,19.48,58.22,1.42,0,250,0.0,night_or_low_power
5.64,18.21,17.19,81.09,1.49,1,250,0.0,night_or_low_power
0.0,21.88,19.07,50.93,3.51,2,250,0.0,night_or_low_power
6.26,22.21,21.26,60.65,1.41,3,250,0.0,night_or_low_power
0.0,22.31,19.33,62.45,3.73,4,250,0.0,night_or_low_power
0.0,21.05,20.91,57.51,0.18,5,250,0.0,night_or_low_power
22.13,23.89,23.69,54.14,1.09,6,250,2.797,night_or_low_power
160.97,28.09,32.71,55.12,0.26,7,250,14.335,moderate
400.4,22.95,32.43,72.6,3.16,8,250,38.764,sunny
525.73,29.34,43.62,53.94,1.87,9,250,44.903,sunny
530.75,29.93,44.55,59.86,1.63,10,250,46.636,moderate
696.72,29.14,49.07,52.22,1.21,11,250,59.304,sunny
573.17,30.48,44.84,62.16,3.54,12,250,53.208,moderate
598.83,31.36,47.42,64.68,2.37,13,250,54.464,moderate
541.52,28.86,44.12,55.66,1.23,14,250,47.125,moderate
290.43,31.96,39.49,54.74,1.47,16,250,25.661,moderate
175.01,26.86,31.78,58.3,0.41,17,250,17.57,moderate
21.69,26.13,23.54,61.88,4.04,18,250,2.475,night_or_low_power
0.0,26.08,25.06,60.81,1.27,19,250,0.0,night_or_low_power
0.0,26.38,25.67,60.04,0.89,20,250,0.0,night_or_low_power
1.0,23.52,21.12,47.64,3.04,21,250,0.0,night_or_low_power
0.0,21.87,19.84,50.28,2.54,22,250,0.0,night_or_low_power
20.61,24.18,23.85,45.29,1.19,23,250,0.0,night_or_low_power
33.49,20.85,20.95,49.41,1.13,0,251,6.343,night_or_low_power
19.73,19.42,17.28,64.94,3.41,1,251,0.0,night_or_low_power
0.0,21.63,19.94,57.44,2.12,2,251,0.0,night_or_low_power
0.0,21.13,18.4,55.44,3.42,3,251,0.0,night_or_low_power
0.0,21.57,20.13,74.71,1.8,4,251,0.0,night_or_low_power
0.0,23.2,22.59,69.18,0.76,5,251,0.0,night_or_low_power
56.61,23.07,22.74,46.9,2.54,6,251,7.328,night_or_low_power
173.49,26.24,29.2,51.25,2.8,7,251,16.099,moderate
373.7,22.99,32.92,52.07,1.6,8,251,33.247,sunny
463.54,29.62,42.09,57.17,1.8,9,251,42.394,moderate
554.17,26.52,42.44,47.73,0.88,10,251,51.557,moderate
507.52,26.11,40.92,52.8,0.51,11,251,45.696,moderate
737.26,28.6,48.22,60.47,3.12,12,251,63.966,sunny
624.89,29.98,48.15,55.44,0.71,13,251,53.59,moderate
606.37,29.37,45.57,46.3,2.49,14,251,53.173,sunny
507.32,28.74,41.08,57.88,3.6,15,251,45.567,sunny
358.66,32.2,40.69,56.55,2.83,16,251,31.692,sunny
171.38,27.64,30.17,59.28,3.26,17,251,14.737,moderate
34.97,23.83,21.4,48.02,4.35,18,251,5.899,night_or_low_power
0.0,26.44,26.15,65.95,0.36,19,251,0.0,night_or_low_power
58.27,29.94,29.43,52.55,2.82,20,251,4.725,night_or_low_power
0.0,22.42,20.68,50.7,2.18,21,251,0.0,night_or_low_power
0.0,21.55,19.82,60.87,2.16,22,251,0.0,night_or_low_power
10.33,21.5,19.55,65.62,2.82,23,251,0.0,night_or_low_power
8.19,24.63,24.41,63.69,0.58,0,252,0.0,night_or_low_power
21.09,20.32,17.11,71.15,4.8,1,252,2.085,night_or_low_power
15.26,18.83,17.19,56.45,2.62,2,252,0.0,night_or_low_power
50.92,21.77,23.04,47.25,0.32,3,252,5.435,night_or_low_power
18.29,22.12,20.28,57.42,2.99,4,252,0.0,night_or_low_power
0.0,21.25,18.36,53.77,3.61,6,252,0.0,night_or_low_power
147.32,23.45,25.02,56.77,3.56,7,252,18.026,moderate
391.57,28.12,39.3,53.4,0.72,8,252,36.305,sunny
565.76,27.99,44.63,61.48,0.41,9,252,51.448,sunny
659.3,29.99,47.59,56.33,2.73,10,252,58.791,sunny
487.49,29.3,43.64,60.39,0.36,11,252,43.356,moderate
523.08,32.32,46.73,57.71,1.6,12,252,44.589,moderate
535.3,31.29,43.14,44.04,5.26,13,252,47.578,moderate
587.6,29.83,46.08,61.39,1.71,14,252,50.484,moderate
418.34,32.19,41.94,51.2,3.5,15,252,35.351,moderate
263.54,28.45,32.77,58.92,4.49,16,252,27.771,moderate
164.85,32.5,34.18,59.07,4.08,17,252,16.542,moderate
4.37,30.39,28.73,49.96,2.23,18,252,0.0,night_or_low_power
0.0,26.58,25.79,52.51,0.99,19,252,0.0,night_or_low_power
0.0,25.5,21.9,58.79,4.5,20,252,0.0,night_or_low_power
1.69,24.84,24.79,54.97,0.13,21,252,0.0,night_or_low_power
10.42,23.03,22.92,73.4,0.53,22,252,0.0,night_or_low_power
0.0,24.98,23.24,58.84,2.17,23,252,0.0,night_or_low_power
16.51,20.49,16.88,51.48,5.13,0,253,0.0,night_or_low_power
0.0,18.06,14.56,78.55,4.38,1,253,0.0,night_or_low_power
0.0,20.38,19.08,63.64,1.63,2,253,0.0,night_or_low_power
0.0,22.57,19.69,59.54,3.61,3,253,0.0,night_or_low_power
34.33,23.6,23.12,71.52,1.88,4,253,2.788,night_or_low_power
38.06,22.59,22.61,62.3,1.4,5,253,1.96,night_or_low_power
0.0,22.13,19.89,59.39,2.81,6,253,0.0,night_or_low_power
133.04,24.52,27.17,46.17,1.68,7,253,13.154,moderate
368.77,24.59,33.53,40.61,2.66,8,253,33.04,sunny
487.09,22.58,34.13,69.6,3.83,9,253,43.975,moderate
648.6,26.7,43.68,60.38,3.09,10,253,58.965,sunny
513.83,30.46,45.31,54.69,0.7,11,253,46.135,moderate
728.05,29.69,50.62,55.51,1.13,12,253,61.075,sunny
482.94,30.11,40.44,58.9,5.2,13,253,45.467,moderate
497.97,33.11,45.15,60.18,3.63,14,253,46.056,moderate
493.64,28.8,41.82,50.82,2.23,15,253,44.015,moderate
359.42,28.5,38.12,58.72,1.45,16,253,30.269,sunny
178.26,30.1,32.62,60.67,3.53,17,253,14.545,moderate
0.0,26.98,25.95,53.85,1.28,18,253,0.0,night_or_low_power
0.0,25.76,23.58,40.6,2.72,19,253,0.0,night_or_low_power
0.0,29.0,27.56,50.79,1.8,20,253,0.0,night_or_low_power
0.0,22.46,20.64,49.47,2.27,21,253,0.0,night_or_low_power
0.0,21.93,20.67,69.61,1.58,22,253,0.0,night_or_low_power
0.0,23.24,20.65,51.84,3.24,23,253,0.0,night_or_low_power
0.0,21.49,21.31,52.35,0.22,0,254,0.0,night_or_low_power
0.0,18.35,17.83,56.56,0.65,1,254,0.0,night_or_low_power
16.88,24.49,23.7,65.66,1.62,2,254,0.0,night_or_low_power
0.0,19.5,17.81,68.26,2.11,3,254,0.0,night_or_low_power
0.0,21.1,17.35,54.06,4.69,4,254,0.0,night_or_low_power
19.17,23.26,20.83,55.93,3.76,5,254,0.0,night_or_low_power
42.22,27.75,28.63,56.1,0.48,6,254,4.648,night_or_low_power
217.78,23.81,28.5,70.41,2.3,7,254,23.501,sunny
327.31,24.08,32.26,42.75,2.06,8,254,30.626,moderate
489.34,28.21,42.6,45.95,0.36,9,254,43.739,moderate
468.66,32.6,44.49,74.78,2.72,10,254,40.233,moderate
605.39,29.73,46.01,66.04,2.35,11,254,54.874,moderate
666.26,29.68,46.62,44.72,3.82,12,254,60.902,moderate
607.31,31.53,48.04,80.89,2.14,13,254,52.254,moderate
645.82,26.77,45.34,63.06,1.01,14,254,57.064,sunny
450.33,29.52,41.32,57.62,2.14,15,254,41.136,moderate
240.05,26.6,33.26,69.85,0.68,16,254,21.181,cloudy
147.38,28.74,31.84,50.08,1.65,17,254,11.16,moderate
36.44,27.4,27.76,53.79,0.91,18,254,3.683,night_or_low_power
35.26,21.94,19.33,60.74,4.59,19,254,4.334,night_or_low_power
23.49,26.28,25.52,62.21,1.83,20,254,0.856,night_or_low_power
0.0,25.86,25.14,61.06,0.9,21,254,0.0,night_or_low_power
0.0,23.04,18.69,61.28,5.43,22,254,0.0,night_or_low_power
40.61,19.33,18.98,58.13,1.97,23,254,5.662,night_or_low_power
0.0,24.14,23.29,61.96,1.06,0,255,0.0,night_or_low_power
0.98,24.91,23.75,60.94,1.49,1,255,0.0,night_or_low_power
42.24,21.74,20.34,60.13,3.34,2,255,5.092,night_or_low_power
3.1,20.4,18.29,58.7,2.76,3,255,0.0,night_or_low_power
0.0,20.93,19.11,56.43,2.28,4,255,0.0,night_or_low_power
29.0,23.27,23.65,47.82,0.62,5,255,2.021,night_or_low_power
1.8,23.62,19.53,70.76,5.18,6,255,0.0,night_or_low_power
185.94,25.52,28.14,64.52,3.7,7,255,14.442,sunny
312.83,25.76,33.67,49.14,1.85,9,255,28.473,cloudy
545.93,26.8,41.61,53.94,1.95,10,255,51.596,moderate
